,index,Unnamed: 0,client_msg_id,type,text,ts,team,blocks,bot_id,bot_profile,files,upload,display_as_bot,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,subscribed,reactions,subtype,inviter,edited,attachments,Channel_id,Channel_name,bot_link,purpose,user_hash,datetime,date,time,h,m,s,translations
335,653,303,cdcd71d2-8bed-4a8e-9728-1278d2d0c7f6,message,Habemus Bot !!!!,1601773936.0014,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'eWf', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Habemus Bot !!!!'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-03 22:12:16.001400,2020-10-03,22:12:16.001400,22,12,16,Habemus Bot !!!!
336,656,306,536daa25-5536-4dc7-af3d-fa221a2a9fd0,message,hi!,1601773873.0007,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'r7T', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'hi!'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-03 22:11:13.000700,2020-10-03,22:11:13.000700,22,11,13,hi!
337,658,308,b4df7318-4272-4709-abe8-9496251ed1fe,message,hi !,1601773772.0003,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'cxx', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'hi !'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,dc71163e5963271a52952b547d9b3757,2020-10-03 22:09:32.000300,2020-10-03,22:09:32.000300,22,9,32,hi!
338,660,310,a94fa6f3-fa29-4200-b6fc-70db0d1c0681,message,:clap:  :clap:,1601768814.0004,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'Pt+', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'emoji', 'name': 'clap'}, {'type': 'text', 'text': '  '}, {'type': 'emoji', 'name': 'clap'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,557bc07852e5ca8d2568185fb02896db,2020-10-03 20:46:54.000400,2020-10-03,20:46:54.000400,20,46,54,: clap:: clap:
339,661,311,dc100f51-8f9d-40a9-891e-ab88a50c50e2,message,Bien ahi Vero!,1601765104.0003,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '9G1', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Bien ahi Vero!'}]}]}]",,,,,,,,,,,,,,,,,C01BSU4AC2Y,test,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-03 19:45:04.000300,2020-10-03,19:45:04.000300,19,45,4,Well there Vero!
340,671,321,,message,<@U01B5AQPV39> ha definido la finalidad del canal: Canal para uso de pruebas,1601388378.0003,,,,,,,,,,,,,,,channel_purpose,,,,C01BSU4AC2Y,test,,Canal para uso de pruebas,9de0eab41d06af99a9db556b51b6585d,2020-09-29 11:06:18.000300,2020-09-29,11:06:18.000300,11,6,18,<@ U01B5AQPV39> has defined the purpose of the channel: Channel for test use
341,674,1,d5f8883f-4b58-4e20-ab2e-6c802806a093,message,"Hola.

Posiblemente les llegue un mail de la aceleradora ISDI, revisen su SPAM.
Desconozco el contenido.

Un saludo.",1604420361.0012,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '8NIVw', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hola.\n\nPosiblemente les llegue un mail de la aceleradora ISDI, revisen su SPAM.\nDesconozco el contenido.\n\nUn saludo.'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,9de0eab41d06af99a9db556b51b6585d,2020-11-03 13:19:21.001200,2020-11-03,13:19:21.001200,13,19,21,"Hi.

You may receive an email from the ISDI accelerator, check your SPAM.
I do not know the content.

A greeting."
342,675,2,7ec26e5f-ae33-4ec7-8748-1645b44dc88a,message,"Hola a todos.

Buenos días. Vi esto y me pareció interesante. Buena semana.",1604330683.0001,,"[{'type': 'rich_text', 'block_id': 'V871', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hola a todos.\n\nBuenos días. Vi esto y me pareció interesante. Buena semana.'}]}]}]",,,"[{'id': 'F01E73Q53R7', 'created': 1604330681, 'timestamp': 1604330681, 'name': '20201029_212905.jpg', 'title': 'Imagen de Android', 'mimetype': 'image/jpeg', 'filetype': 'jpg', 'pretty_type': 'JPEG', 'user': 'U01B5AQPV39', 'editable': False, 'size': 34964, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01BYMK9H7B-F01E73Q53R7/20201029_212905.jpg', 'url_private_download': 'https://files.slack.com/files-pri/T01BYMK9H7B-F01E73Q53R7/download/20201029_212905.jpg', 'thumb_64': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01E73Q53R7-775ef3b18c/20201029_212905_64.jpg', 'thumb_80': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01E73Q53R7-775ef3b18c/20201029_212905_80.jpg', 'thumb_360': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01E73Q53R7-775ef3b18c/20201029_212905_360.jpg', 'thumb_360_w': 360, 'thumb_360_h': 188, 'thumb_480': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01E73Q53R7-775ef3b18c/20201029_212905_480.jpg', 'thumb_480_w': 480, 'thumb_480_h': 251, 'thumb_160': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01E73Q53R7-775ef3b18c/20201029_212905_160.jpg', 'thumb_720': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01E73Q53R7-775ef3b18c/20201029_212905_720.jpg', 'thumb_720_w': 720, 'thumb_720_h': 376, 'thumb_800': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01E73Q53R7-775ef3b18c/20201029_212905_800.jpg', 'thumb_800_w': 800, 'thumb_800_h': 418, 'thumb_960': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01E73Q53R7-775ef3b18c/20201029_212905_960.jpg', 'thumb_960_w': 960, 'thumb_960_h': 502, 'thumb_1024': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01E73Q53R7-775ef3b18c/20201029_212905_1024.jpg', 'thumb_1024_w': 1024, 'thumb_1024_h': 535, 'original_w': 1024, 'original_h': 535, 'thumb_tiny': 'AwAZADC+xbccZoG8+tPwPSgnbjA6ntQALnHzUuQe/SmjG9uefrQpGWx1+lACqdwzgj60KSVGcZ9qRTlemDQm7HzUABcA4IP1peuCKWigBAoBzS4xRRQAUUUUAf/Z', 'permalink': 'https://teampulseespacio.slack.com/files/U01B5AQPV39/F01E73Q53R7/20201029_212905.jpg', 'permalink_public': 'https://slack-files.com/T01BYMK9H7B-F01E73Q53R7-e181f0ea04', 'is_starred': False, 'has_rich_preview': False}]",True,False,1604330683.0001,1.0,1.0,1604350755.0004,['U01BH0Q8MHB'],False,,,,,,C01BDAZ7YVC,general,,,9de0eab41d06af99a9db556b51b6585d,2020-11-02 12:24:43.000100,2020-11-02,12:24:43.000100,12,24,43,"Hello everyone.

Good Morning. I saw this and found it interesting. Good week."
343,683,10,fc25da61-52d4-4cab-a985-8623fb2a636e,message,excelenteeeeee!!!!!! feliciatciones equipazo!!!,1603901106.0081,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'gr+I', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'excelenteeeeee!!!!!! feliciatciones equipazo!!!'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,b31fd53df89ed8fde7473e8870e16674,2020-10-28 13:05:06.008100,2020-10-28,13:05:06.008100,13,5,6,excellenteeeee !!!!!! feliciatciones team !!!
344,684,11,c24b015d-df8c-4f7e-b0c8-2d4571e29a7d,message,Felicitaciones!!!!  excelente paso!!!,1603899806.0076,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'u1bIj', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Felicitaciones!!!!  excelente paso!!!'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,692b03974751b53197bd794ba5202406,2020-10-28 12:43:26.007600,2020-10-28,12:43:26.007600,12,43,26,Congratulations!!!! excellent step !!!
345,687,14,25d4731c-bd3b-4d8c-be32-add9857006ab,message,Felicitaciones <@U01B5AQPV39>!!! Y a todo el equipo por  Este gran paso:muscle::muscle::muscle:,1603898548.0071,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'Dzzo0', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Felicitaciones '}, {'type': 'user', 'user_id': 'U01B5AQPV39'}, {'type': 'text', 'text': '!!! Y a todo el equipo por  Este gran paso'}, {'type': 'emoji', 'name': 'muscle'}, {'type': 'emoji', 'name': 'muscle'}, {'type': 'emoji', 'name': 'muscle'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,557bc07852e5ca8d2568185fb02896db,2020-10-28 12:22:28.007100,2020-10-28,12:22:28.007100,12,22,28,Congratulations <@ U01B5AQPV39> !!! And to the entire team for this great step: muscle :: muscle :: muscle:
346,688,15,895cdb36-bd41-4833-8932-6ae07661f6bc,message,Que buena noticia <@U01B5AQPV39> !!!!! me alegro un montón !,1603894684.0058,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'Z665m', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Que buena noticia '}, {'type': 'user', 'user_id': 'U01B5AQPV39'}, {'type': 'text', 'text': ' !!!!! me alegro un montón !'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,dc71163e5963271a52952b547d9b3757,2020-10-28 11:18:04.005800,2020-10-28,11:18:04.005800,11,18,4,What good news <@ U01B5AQPV39> !!!!! I'm glad a lot!
347,689,16,049b3050-80a9-45a7-9cc0-10d983c7bb18,message,"Les voy compartiendo la información que me hagan llegar.

Ya nos organizaremos para definir muy bien los hitos y esas cosas.",1603889200.0051,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'DJ2', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Les voy compartiendo la información que me hagan llegar.\n\nYa nos organizaremos para definir muy bien los hitos y esas cosas.'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,9de0eab41d06af99a9db556b51b6585d,2020-10-28 09:46:40.005100,2020-10-28,09:46:40.005100,9,46,40,"I am sharing the information that you send me.

We will organize ourselves to define very well the milestones and stuff."
348,690,17,ce0e9418-7a87-4084-a4aa-89d1abb40b7d,message,Como van a ser los encuentros?,1603889177.0046,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'ynH', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Como van a ser los encuentros?'}]}]}]",,,,,,1603889177.0046,1.0,1.0,1603889233.0052,['U01B5AQPV39'],False,,,,,,C01BDAZ7YVC,general,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-28 09:46:17.004600,2020-10-28,09:46:17.004600,9,46,17,How will the meetings be?
349,691,18,92883a38-990d-413f-996a-7c915e666820,message,Felicitaciones a todos!,1603889158.004,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'q/Wfi', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Felicitaciones a todos!'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-28 09:45:58.004000,2020-10-28,09:45:58.004000,9,45,58,Congratulations to all!
350,692,19,6850086f-3cfb-414d-8456-80ff20b525ba,message,Geniaaaaaaaal!,1603889114.0029998,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'jZv5', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Geniaaaaaaaal!'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-28 09:45:14.003000,2020-10-28,09:45:14.003000,9,45,14,Geniaaaaaaaal!
351,693,20,943355d4-3ef0-478c-b6e4-63b8a5e8f662,message,Así que felicidades a todos.,1603889111.0029,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'lmtuS', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Así que felicidades a todos.'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,9de0eab41d06af99a9db556b51b6585d,2020-10-28 09:45:11.002900,2020-10-28,09:45:11.002900,9,45,11,So congratulations everyone.
352,694,21,0053a726-edc0-427f-b0a9-c6d65aad075a,message,"Les comento que hemos sido aceptados en el proceso de aceleración de ISDI.
Tendrá inicio el 11 de noviembre y finalizara con el ""Demo day"" ante inversores el día 16 de febrero.",1603889096.0025,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '8FSvz', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Les comento que hemos sido aceptados en el proceso de aceleración de ISDI.\nTendrá inicio el 11 de noviembre y finalizara con el ""Demo day"" ante inversores el día 16 de febrero.'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,9de0eab41d06af99a9db556b51b6585d,2020-10-28 09:44:56.002500,2020-10-28,09:44:56.002500,9,44,56,"I tell you that we have been accepted into the ISDI acceleration process.
It will start on November 11 and end with the ""Demo day"" before investors on February 16."
353,695,22,215ae9f7-c7bc-495b-b696-dd8219e775a6,message,Buenos días!,1603889058.0017,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'piMt', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Buenos días!'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-28 09:44:18.001700,2020-10-28,09:44:18.001700,9,44,18,Good Morning!
354,696,23,e6af3668-c7b0-4ec4-99d0-5bf9dfb554ac,message,Buenos días.,1603889016.0009,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': '=1oVu', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Buenos días.'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,9de0eab41d06af99a9db556b51b6585d,2020-10-28 09:43:36.000900,2020-10-28,09:43:36.000900,9,43,36,Good Morning.
355,697,24,3f53cfed-9426-4298-8a30-978b94a0b18c,message,Hola equipo.,1603889006.0006,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'uKYp7', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hola equipo.'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,9de0eab41d06af99a9db556b51b6585d,2020-10-28 09:43:26.000600,2020-10-28,09:43:26.000600,9,43,26,Hello team.
356,698,25,538e27cd-65b7-4290-a32a-e50ffcb300aa,message,Que le agradezcan a la cuarentena jajaja,1603888713.0003,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'fDe+C', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Que le agradezcan a la cuarentena jajaja'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,ee2b02f7f3ecf01dd408031780cb1521,2020-10-28 09:38:33.000300,2020-10-28,09:38:33.000300,9,38,33,Thanking the quarantine hahaha
357,747,74,ecf16783-fe79-41fe-9e1c-ad4917e25e54,message,"Si alguien se quiere unir bienvenido, no hace falta que estén toda la sesión.",1603126351.0025,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'n9uhV', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Si alguien se quiere unir bienvenido, no hace falta que estén toda la sesión.'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,9de0eab41d06af99a9db556b51b6585d,2020-10-19 13:52:31.002500,2020-10-19,13:52:31.002500,13,52,31,"If someone wants to join, welcome, they don't have to be there for the whole session."
358,748,75,28fee183-0a1c-4d3e-b1af-eb1f1ec55be2,message,"La sesión de hoy es de ""Product planning""",1603126319.0019,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'aA+N=', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'La sesión de hoy es de ""Product planning""'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,9de0eab41d06af99a9db556b51b6585d,2020-10-19 13:51:59.001900,2020-10-19,13:51:59.001900,13,51,59,"Today's session is ""Product planning"""
359,750,77,142e0c1b-7226-4eac-8ad2-748790d7e07c,message,"Hola a todos.

Como saben esta semana es también del proceso de pre aceleración.
El enlace para acceder es el siguiente <http://bit.ly/ISDIStart2020>",1603126275.0010002,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'q2s3', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hola a todos.\n\nComo saben esta semana es también del proceso de pre aceleración.\nEl enlace para acceder es el siguiente '}, {'type': 'link', 'url': 'http://bit.ly/ISDIStart2020'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,9de0eab41d06af99a9db556b51b6585d,2020-10-19 13:51:15.001000,2020-10-19,13:51:15.001000,13,51,15,"Hello everyone.

As you know this week is also the pre-acceleration process.
The link to access is the following <http://bit.ly/ISDIStart2020>"
360,751,78,a82bac5d-7a28-4659-b21d-b1e5bcde8bf2,message,"*NOTA*: lo que compartí es de lo que se habló hoy en el panel de ISDI. creamos una cuenta en TRELLO, donde armamos un dashboard y creamos tareas para definir estos puntos de los esquemas. Como entregable de la primer sesión debemos dejarlos por escrito para que luego ellos lo vean y nos den una devolución.",1602618032.0074,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'LiiTD', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'NOTA', 'style': {'bold': True}}, {'type': 'text', 'text': ': lo que compartí es de lo que se habló hoy en el panel de ISDI. creamos una cuenta en TRELLO, donde armamos un dashboard y creamos tareas para definir estos puntos de los esquemas. Como entregable de la primer sesión debemos dejarlos por escrito para que luego ellos lo vean y nos den una devolución.'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,dc71163e5963271a52952b547d9b3757,2020-10-13 16:40:32.007400,2020-10-13,16:40:32.007400,16,40,32,"* NOTE *: What I shared is what was discussed today on the ISDI panel. We create an account in TRELLO, where we set up a dashboard and create tasks to define these points of the diagrams. As the deliverable of the first session, we must leave them in writing so that they can later see it and give us a return."
361,752,79,,message,UN EJEMPLO PARA RELLENAR NUESTROS PROPIOS ESQUEMAS:,1602616776.0049,,"[{'type': 'rich_text', 'block_id': '6RmaQ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'UN EJEMPLO PARA RELLENAR NUESTROS PROPIOS ESQUEMAS:'}]}]}]",,,"[{'id': 'F01CESVDXU5', 'created': 1602616759, 'timestamp': 1602616759, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01BS8YKHS8', 'editable': False, 'size': 621637, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01BYMK9H7B-F01CESVDXU5/image.png', 'url_private_download': 'https://files.slack.com/files-pri/T01BYMK9H7B-F01CESVDXU5/download/image.png', 'thumb_64': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01CESVDXU5-f40276c0b9/image_64.png', 'thumb_80': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01CESVDXU5-f40276c0b9/image_80.png', 'thumb_360': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01CESVDXU5-f40276c0b9/image_360.png', 'thumb_360_w': 360, 'thumb_360_h': 186, 'thumb_480': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01CESVDXU5-f40276c0b9/image_480.png', 'thumb_480_w': 480, 'thumb_480_h': 248, 'thumb_160': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01CESVDXU5-f40276c0b9/image_160.png', 'thumb_720': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01CESVDXU5-f40276c0b9/image_720.png', 'thumb_720_w': 720, 'thumb_720_h': 373, 'thumb_800': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01CESVDXU5-f40276c0b9/image_800.png', 'thumb_800_w': 800, 'thumb_800_h': 414, 'thumb_960': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01CESVDXU5-f40276c0b9/image_960.png', 'thumb_960_w': 960, 'thumb_960_h': 497, 'thumb_1024': 'https://files.slack.com/files-tmb/T01BYMK9H7B-F01CESVDXU5-f40276c0b9/image_1024.png', 'thumb_1024_w': 1024, 'thumb_1024_h': 530, 'original_w': 1063, 'original_h': 550, 'thumb_tiny': 'AwAYADC88e9MAgHPXFRmB1DYYHIx06UnmqzqPfBqWUsvzL19KWjFoyFFw4JkBIPQUsgEjArIBxjHrSKjbg2zv1zTBG6gHyuh9aqBI5GWKRgx3Y4x6VOHX5SSBuGRmmCUF8OuM+tI8TMylGBHvVPXca8hzxlgNuAQc5xTRFJkbnBGeRzViis7DsQiJg4YvkZzjmpCDg7Tg49KdRTHYriBmfcxU+vBqdUCgAdKUUtNu4krH//Z', 'permalink': 'https://teampulseespacio.slack.com/files/U01BS8YKHS8/F01CESVDXU5/image.png', 'permalink_public': 'https://slack-files.com/T01BYMK9H7B-F01CESVDXU5-49d1cbdb76', 'is_starred': False, 'has_rich_preview': False}]",False,False,,,,,,,,,,,,C01BDAZ7YVC,general,,,dc71163e5963271a52952b547d9b3757,2020-10-13 16:19:36.004900,2020-10-13,16:19:36.004900,16,19,36,AN EXAMPLE TO FILL IN OUR OWN SCHEMES:
362,753,80,fcad1727-3f28-4748-8547-8d6908de9ae4,message,"*Customer Profile*:
*Gains*: los beneficios que el cliente espera y necesita, lo que deleitaría a los clientes y las cosas que pueden aumentar la probabilidad de adoptar una propuesta de valor.

*Pains*: las experiencias negativas, las emociones y los riesgos que experimenta el cliente en el proceso de realizar el trabajo.

*Customer Jobs*: las tareas funcionales, sociales y emocionales que los clientes intentan realizar, los problemas que intentan resolver y las necesidades que desean satisfacer.",1602616556.0041,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'mabx', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Customer Profile', 'style': {'bold': True}}, {'type': 'text', 'text': ':\n'}, {'type': 'text', 'text': 'Gains', 'style': {'bold': True}}, {'type': 'text', 'text': ': los beneficios que el cliente espera y necesita, lo que deleitaría a los clientes y las cosas que pueden aumentar la probabilidad de adoptar una propuesta de valor.\n\n'}, {'type': 'text', 'text': 'Pains', 'style': {'bold': True}}, {'type': 'text', 'text': ': las experiencias negativas, las emociones y los riesgos que experimenta el cliente en el proceso de realizar el trabajo.\n\n'}, {'type': 'text', 'text': 'Customer Jobs', 'style': {'bold': True}}, {'type': 'text', 'text': ': las tareas funcionales, sociales y emocionales que los clientes intentan realizar, los problemas que intentan resolver y las necesidades que desean satisfacer.'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,dc71163e5963271a52952b547d9b3757,2020-10-13 16:15:56.004100,2020-10-13,16:15:56.004100,16,15,56,"* Customer Profile *:
* Gains * - The benefits the customer expects and needs, what would delight customers, and the things that can increase the likelihood of adopting a value proposition.

* Pains *: negative experiences, emotions and risks that the client experiences in the process of carrying out the work.

* Customer Jobs *: the functional, social and emotional tasks that customers are trying to perform, the problems they are trying to solve, and the needs they want to satisfy."
363,754,81,ca5af6a3-f624-4073-9c6b-e975b612ece6,message,"*Value proposition:*
*Gain Creators*: cómo el producto o servicio genera ganancias para el cliente y cómo ofrece valor agregado al cliente.

*Pain relievers*: una descripción de cómo exactamente el producto o servicio alivia los dolores del cliente.

*Products &amp;  services*: los productos y servicios que generan beneficios y alivian el dolor, y que sustentan la creación de valor para el cliente.",1602616325.0029,T01BYMK9H7B,"[{'type': 'rich_text', 'block_id': 'CJdj8', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Value proposition:', 'style': {'bold': True}}, {'type': 'text', 'text': '\n'}, {'type': 'text', 'text': 'Gain Creators', 'style': {'bold': True}}, {'type': 'text', 'text': ': cómo el producto o servicio genera ganancias para el cliente y cómo ofrece valor agregado al cliente.\n\n'}, {'type': 'text', 'text': 'Pain relievers', 'style': {'bold': True}}, {'type': 'text', 'text': ': una descripción de cómo exactamente el producto o servicio alivia los dolores del cliente.\n\n'}, {'type': 'text', 'text': 'Products &  services', 'style': {'bold': True}}, {'type': 'text', 'text': ': los productos y servicios que generan beneficios y alivian el dolor, y que sustentan la creación de valor para el cliente.'}]}]}]",,,,,,,,,,,,,,,,,C01BDAZ7YVC,general,,,dc71163e5963271a52952b547d9b3757,2020-10-13 16:12:05.002900,2020-10-13,16:12:05.002900,16,12,5,"* Value proposition: *
* Gain Creators *: how the product or service generates profit for the customer and how it offers added value to the customer.

* Pain relievers *: a description of how exactly the product or service relieves the customer's pain.

* Products & amp; services *: products and services that generate profit and relieve pain, and that support the creation of value for the customer."
